Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Caden Pierce,PRIN,.534,.514,140.1,8.4,19.3,14.0,6.5,10.6,1.3,2.0,14.4,-0.5,1.2,115.3,97.1,18.2,282.0,15.2,2023
"Damezi Anderson, Jr.",UDM,.563,.551,156.4,6.3,13.7,9.8,6.8,10.7,1.4,1.5,17.0,-1.2,1.2,118.9,110.9,8.0,219.3,15.2,2023
Abdoulaye Thiam,HP,.551,.521,151.9,3.8,11.1,7.6,9.6,15.3,1.5,0.5,23.5,-4.1,1.2,105.1,108.8,-3.7,209.5,15.2,2023
Avery Anderson III,OKST,.511,.427,140.2,1.6,12.5,7.3,25.0,21.7,3.1,1.5,25.2,-2.6,1.3,97.1,91.6,5.5,144.5,15.2,2023
Stevie Mitchell,MARQ,.546,.512,151.1,4.3,11.4,7.9,7.2,9.7,4.1,0.5,15.7,0.0,1.2,112.6,98.5,14.1,197.5,15.2,2023
D.J. Horne,ASU,.497,.460,154.0,1.6,11.6,6.6,16.4,9.8,2.1,0.4,23.6,0.7,1.1,103.8,99.3,4.4,243.1,15.2,2023
Tahlik Chavez,CHASO,.532,.500,149.5,0.4,11.8,6.0,10.4,8.2,1.1,0.5,22.7,0.0,1.2,112.7,112.9,-0.2,161.8,15.2,2023
Kylen Milton,UAPB,.481,.415,143.7,2.2,14.0,7.9,31.8,16.9,2.5,0.8,26.5,-0.1,1.2,96.7,97.3,-0.6,242.9,15.2,2023
Omarion Henry,NEWOR,.580,.565,151.8,5.9,16.6,11.3,10.4,15.0,0.8,4.0,17.9,-1.9,1.3,109.8,108.4,1.4,158.1,15.2,2023
Matthew Murrell,MISS,.497,.445,151.1,2.6,10.0,6.2,16.0,11.8,2.0,0.5,24.5,-0.5,1.1,104.7,105.0,-0.2,220.0,15.2,2023
Lance Jones,SOILL,.491,.453,141.2,1.8,10.7,6.5,17.7,13.9,3.3,0.3,29.6,-2.4,1.1,94.1,94.6,-0.5,207.0,15.2,2023
Seth Pinkney,FIU,.713,.723,135.9,5.8,13.8,9.9,2.6,13.9,1.1,9.8,9.9,-1.7,1.8,131.9,104.0,27.9,120.9,15.2,2023
Justin Wilson,SCSU,.553,.561,104.9,12.7,16.0,14.2,4.8,20.9,1.4,6.3,18.8,-6.4,1.3,100.0,107.8,-7.8,92.9,15.2,2023
Quinlan Bennett,WIU,.555,.524,129.6,6.1,16.3,11.1,5.4,11.6,1.8,0.5,17.4,-2.0,1.3,110.3,104.3,6.1,196.5,15.2,2023
Ian Schieffelin,CLEM,.568,.543,153.1,8.0,17.0,12.8,17.0,18.4,0.9,1.6,15.8,0.7,1.3,113.7,100.0,13.7,193.3,15.2,2023
Alec Rosner,WIU,.562,.524,158.8,1.7,8.1,4.9,11.3,8.4,1.6,0.2,18.3,1.1,1.3,116.1,108.4,7.8,247.8,15.2,2023
Allen Flanigan,AUB,.551,.509,153.3,3.8,17.8,11.0,10.6,16.2,1.8,0.9,20.2,-2.9,1.3,105.4,98.9,6.5,232.6,15.1,2023
Grant Huffman,DAV,.524,.502,136.9,1.3,12.8,7.1,23.7,14.8,2.5,0.2,18.4,2.7,1.2,105.2,102.0,3.3,244.3,15.1,2023
Xavier Rhodes,NKU,.501,.489,136.6,2.7,8.4,5.4,26.0,19.5,4.4,1.1,18.2,2.1,1.2,102.4,97.6,4.8,222.4,15.1,2023
Josh Nickelberry,LASAL,.575,.543,161.1,3.0,10.1,6.5,5.7,12.0,0.9,0.1,22.3,-3.4,1.3,110.9,109.3,1.6,165.9,15.1,2023
Gibson Jimerson,STLOU,.590,.572,169.4,1.6,10.0,6.0,6.2,9.3,0.9,0.4,19.4,-1.3,1.3,114.7,106.2,8.5,255.4,15.1,2023
K'mani Doughty,NEWOR,.543,.461,162.5,8.4,12.5,10.5,16.9,23.3,3.5,2.3,23.2,-4.8,1.3,99.9,104.4,-4.4,136.4,15.1,2023
Miles Kelly,GT,.547,.520,168.7,1.1,11.3,6.1,8.2,10.1,1.3,0.2,23.2,-1.9,1.2,106.6,107.8,-1.1,219.6,15.1,2023
Robert Allen,MISS,.505,.466,144.0,10.5,15.6,13.0,14.5,18.6,2.3,2.2,17.1,-1.2,1.2,104.2,102.0,2.2,141.3,15.1,2023
Jarius Hicklen,UNF,.545,.514,150.1,2.0,10.6,6.5,17.6,14.7,1.7,0.1,20.9,0.4,1.2,108.7,112.1,-3.4,248.5,15.1,2023
J.P. Pegues,FRMN,.533,.507,144.9,1.3,12.7,7.1,21.6,14.1,1.1,0.6,20.9,2.4,1.2,109.6,105.2,4.4,299.0,15.1,2023
Luc Therrien,HMPTN,.530,.500,110.0,8.8,10.8,9.7,3.4,2.4,0.0,4.0,15.1,0.2,1.4,121.6,112.3,9.2,35.3,15.1,2023
Sion James,TULAN,.582,.545,151.0,2.2,12.3,7.4,15.3,12.8,2.9,2.4,12.8,2.6,1.4,117.2,101.9,15.3,332.3,15.1,2023
Eral Penn,DEP,.517,.477,132.1,9.9,18.5,14.1,4.6,10.1,1.3,3.5,15.8,-1.5,1.3,110.5,107.5,2.9,263.1,15.1,2023
Chandler Turner,BGSU,.531,.507,143.6,7.4,18.2,12.7,8.4,15.1,1.8,1.5,19.2,-2.8,1.2,104.6,109.6,-5.0,192.9,15.1,2023
Lewis Djonkam,MORST,.541,.543,104.3,8.5,10.2,9.3,10.1,14.4,2.4,2.4,18.8,-2.1,1.2,106.2,97.6,8.6,155.0,15.1,2023
Chuck Harris,BTLR,.518,.471,159.6,2.2,10.8,6.5,17.0,12.1,2.1,0.5,21.3,0.7,1.2,102.9,104.2,-1.3,189.0,15.1,2023
Jeremy Roach,DUKE,.524,.489,155.1,2.4,6.2,4.4,18.6,14.6,1.6,0.0,24.0,-0.5,1.2,106.5,102.5,4.0,213.4,15.1,2023
Lue Williams,TARST,.562,.523,162.6,3.3,14.5,8.5,8.0,15.2,1.8,1.5,23.2,-4.3,1.3,103.3,100.1,3.3,176.0,15.1,2023
Daryl Banks III,STBN,.522,.459,153.4,1.8,10.8,6.2,12.8,12.0,1.7,0.9,23.1,-1.2,1.2,105.4,103.5,1.9,256.0,15.1,2023
Pete Nance,UNC,.547,.491,155.9,4.5,18.4,11.5,10.4,15.7,0.6,3.7,17.9,-1.9,1.3,108.1,100.7,7.4,244.1,15.1,2023
Ant Nelson,MAN,.460,.430,130.3,2.6,11.3,7.0,32.7,19.4,3.4,0.7,32.1,-2.5,1.1,89.7,102.0,-12.4,218.6,15.1,2023
Quinton Morton-Robertson,IPFW,.580,.570,156.1,0.7,12.4,6.4,16.2,17.5,2.9,0.2,19.8,-1.4,1.2,104.8,99.2,5.6,130.6,15.1,2023
Sincere Malone,EIU,.494,.451,122.7,6.4,17.6,12.0,11.2,17.3,4.8,2.0,17.4,-2.0,1.2,96.8,94.7,2.1,197.4,15.1,2023
"Tedrick Wilcox, Jr.",SFC,.519,.493,153.8,2.5,14.3,8.1,17.6,16.8,2.5,1.7,24.0,-3.0,1.1,98.2,101.0,-2.8,191.1,15.1,2023
Jamon Battle,UNCA,.547,.555,113.1,7.2,13.4,10.5,9.4,17.0,2.3,1.8,17.7,-2.6,1.3,103.8,97.5,6.3,182.4,15.1,2023
Colton Lawrence,UMBC,.505,.485,152.3,4.1,10.6,7.3,11.2,10.8,1.2,1.4,24.7,-1.3,1.1,101.4,108.7,-7.4,184.9,15.0,2023
Ithiel Horton,UCF,.495,.474,155.7,4.6,10.6,7.6,11.1,11.3,2.7,0.2,23.5,-1.8,1.0,103.3,98.4,4.9,230.3,15.0,2023
Michael Durr,UCF,.510,.465,130.7,13.3,13.4,13.3,7.8,12.9,0.7,5.4,15.2,-1.2,1.2,114.0,96.8,17.2,133.4,15.0,2023
Joey Reilly,HEART,.595,.566,169.0,0.5,4.9,2.7,13.7,13.3,2.4,0.2,18.1,-0.1,1.3,113.5,104.8,8.8,216.1,15.0,2023
Mysta Goodloe,USCU,.467,.421,142.7,6.7,16.9,11.8,23.5,17.2,2.7,2.0,20.7,1.4,1.1,99.5,99.1,0.4,145.4,15.0,2023
Jamari Smith,MRRY,.505,.489,138.5,5.0,14.2,9.6,6.4,11.6,1.1,1.6,25.9,-3.9,1.1,98.4,109.0,-10.6,160.1,15.0,2023
Chibuzo Agbo,BOISE,.548,.503,161.2,4.2,15.6,10.0,5.4,12.9,1.5,0.6,21.7,-3.5,1.3,107.1,96.5,10.6,215.8,15.0,2023
Jacob Boonyasith,UMBC,.553,.511,156.6,1.1,11.2,6.1,16.5,14.5,1.6,0.7,19.7,0.6,1.3,108.2,108.4,-0.1,220.6,15.0,2023
Shamar Givance,UTEP,.549,.498,150.3,1.6,13.3,7.3,26.1,23.6,3.4,0.7,19.8,-0.5,1.4,102.0,96.6,5.4,266.0,15.0,2023
Jeremiah Davenport,CINCY,.503,.472,151.2,4.8,14.3,9.5,9.7,6.9,1.7,1.2,18.6,1.2,1.1,112.6,99.7,12.9,241.6,15.0,2023
E.J. Farmer,U of T,.598,.573,160.3,7.5,7.0,7.2,5.7,14.2,1.1,0.4,17.7,-2.7,1.5,117.3,113.6,3.7,120.4,15.0,2023
Luke O'Brien,COLO,.513,.489,141.6,8.8,20.9,14.7,8.6,12.4,1.7,2.3,15.3,-0.7,1.1,109.5,95.5,14.0,214.5,15.0,2023
Harvin Ibarguen,NIU,.740,.745,139.9,9.5,15.8,12.8,3.0,19.2,1.4,1.2,12.0,-3.4,1.6,127.1,105.0,22.1,157.3,15.0,2023
T.J. Long,FAIR,.510,.467,154.3,2.9,10.6,6.7,7.1,11.9,2.1,2.1,23.5,-3.3,1.1,101.5,101.4,0.2,161.5,15.0,2023
Justice Smith,ETSU,.537,.513,154.5,3.9,16.1,10.0,9.6,16.9,2.5,1.4,20.2,-3.5,1.2,101.4,101.4,0.0,157.3,15.0,2023
Ronald Polite III,GMU,.555,.502,159.5,2.3,9.8,6.2,25.7,20.1,1.8,0.9,21.4,0.1,1.3,105.8,99.4,6.4,227.1,15.0,2023
Elijah Buchanan,MAN,.527,.500,155.0,6.8,17.2,12.2,14.2,23.5,1.8,2.9,27.8,-8.1,1.2,91.8,91.6,0.2,32.4,15.0,2023
Davante Dennis,UIW,.520,.489,113.4,5.2,13.6,9.3,7.9,15.6,2.8,3.0,21.9,-4.1,1.2,98.1,103.0,-4.9,128.3,15.0,2023
Kobe King,VAL,.495,.448,141.6,4.7,9.7,7.2,10.7,11.5,1.1,0.9,27.6,-2.8,1.1,97.6,108.3,-10.7,219.5,15.0,2023
Nick McMullen,UNCA,.552,.561,120.8,9.4,20.8,15.5,5.3,17.8,1.1,2.2,19.7,-4.9,1.3,101.7,97.2,4.5,212.9,15.0,2023
Keyon Menifield,UWASH,.494,.469,143.9,3.2,8.4,5.9,22.8,14.0,2.3,0.8,21.1,1.4,1.1,101.8,102.9,-1.1,219.9,15.0,2023
Boubacar Coulibaly,PEPP,.545,.560,102.4,7.7,18.6,13.6,5.6,18.1,1.3,6.9,17.4,-4.1,1.4,100.8,94.9,5.9,66.0,15.0,2023
"Mickey Pearson, Jr.",BLLST,.582,.539,155.1,7.9,18.3,13.2,4.0,14.9,1.2,1.6,15.7,-3.2,1.4,114.8,104.2,10.6,199.4,14.9,2023
Xzavier Long,CAN,.536,.497,148.8,9.7,19.8,14.5,16.3,21.0,1.6,1.9,16.7,-1.1,1.3,106.5,103.1,3.4,201.6,14.9,2023
Primo Spears,GTOWN,.480,.437,150.2,1.9,7.5,4.6,30.1,16.6,1.7,0.1,26.7,0.6,1.1,97.3,115.3,-17.9,259.4,14.9,2023
Marcus Watson,NC A&T,.507,.470,147.3,4.3,13.9,9.0,14.8,18.3,1.7,1.5,29.8,-6.3,1.1,92.5,105.1,-12.6,195.8,14.9,2023
Amari Davis,WRST,.476,.436,127.4,3.8,14.2,9.2,8.1,9.2,2.2,1.2,24.8,-1.4,1.1,98.9,99.2,-0.3,131.4,14.9,2023
Riley Abercrombie,NOCOL,.602,.599,146.3,5.7,14.9,10.4,6.8,10.2,0.4,1.6,15.9,-0.7,1.3,119.3,112.9,6.4,163.3,14.9,2023
C.J. White,UALR,.505,.459,146.5,2.8,19.6,10.9,25.1,13.7,0.9,0.9,17.4,4.4,1.2,109.6,108.9,0.7,240.4,14.9,2023
Dedric Boyd,TNST,.597,.580,169.6,1.3,10.7,5.9,2.1,7.0,1.1,0.7,19.0,-1.9,1.3,116.4,107.8,8.6,157.8,14.9,2023
Simas Lukosius,BTLR,.548,.521,160.4,2.5,12.6,7.6,18.0,15.7,1.8,0.3,20.5,-0.2,1.2,102.6,103.9,-1.3,258.0,14.9,2023
Damien Daniels,ACU,.523,.493,161.7,2.2,12.7,7.0,23.7,15.5,3.2,0.0,17.4,3.2,1.2,107.5,99.3,8.2,218.3,14.9,2023
Donovan Dent,UNM,.562,.522,140.3,2.0,10.5,6.5,20.6,24.4,2.6,4.2,17.5,-0.3,1.4,101.8,100.5,1.3,165.4,14.9,2023
Ike Nweke,QUIN,.511,.500,132.8,11.6,14.0,12.8,5.6,16.7,1.1,1.5,23.6,-6.1,1.2,99.2,101.8,-2.6,178.4,14.9,2023
Tyren Moore,GASO,.500,.471,147.9,1.2,11.3,6.2,12.2,10.1,2.5,0.6,22.2,-0.2,1.1,102.7,99.3,3.5,172.4,14.9,2023
Will Thomas,MORST,.494,.467,156.0,5.3,16.6,10.9,11.6,12.7,1.7,1.2,22.9,-2.0,1.1,100.7,97.0,3.8,157.8,14.9,2023
Zion Griffin,TNST,.573,.568,145.0,6.1,16.0,10.9,5.0,12.7,1.8,2.5,15.4,-2.1,1.3,112.1,101.2,11.0,184.3,14.9,2023
Montre Gipson,CHAR,.590,.568,177.2,4.5,12.2,8.5,12.8,13.3,2.3,0.1,14.1,1.4,1.3,117.8,101.4,16.5,249.8,14.8,2023
Benny Williams,SYRA,.514,.497,149.3,6.6,14.1,10.5,6.7,12.2,2.0,1.7,18.0,-1.8,1.1,104.8,106.4,-1.6,170.0,14.8,2023
"Steven Verplancken, Jr.",WEBER,.574,.550,175.6,2.0,6.4,4.2,8.8,9.5,1.2,0.1,20.5,-1.0,1.2,110.5,105.5,5.0,203.3,14.8,2023
Brian Taylor,CMU,.487,.455,136.7,3.8,16.2,10.0,11.0,11.9,1.7,2.7,23.2,-2.4,1.1,99.6,104.2,-4.6,260.8,14.8,2023
Paul Mulcahy,RUTG,.498,.461,150.9,3.8,9.8,6.8,28.1,19.4,2.9,1.1,16.6,4.1,1.1,104.6,95.0,9.6,258.9,14.8,2023
Darweshi Hunter,NIU,.617,.593,168.2,3.3,11.9,7.7,4.0,11.3,1.5,0.2,17.5,-2.4,1.4,115.6,106.5,9.1,157.8,14.8,2023
Zach Nutall,SMU,.514,.477,148.2,1.6,9.7,5.5,17.8,12.8,1.9,1.3,23.0,-0.2,1.2,102.3,107.4,-5.1,229.8,14.8,2023
Selton Miguel,USOFL,.492,.478,138.8,2.7,11.8,7.2,25.7,16.2,1.7,0.8,24.1,0.6,1.1,100.6,105.0,-4.4,187.9,14.8,2023
B.J. Omot,UND,.509,.462,143.9,3.6,10.9,7.1,8.7,9.6,0.7,3.0,21.3,-0.9,1.2,106.0,109.4,-3.5,224.3,14.8,2023
Toby Okani,UIC,.499,.472,138.7,5.9,21.8,13.5,16.5,17.7,1.5,4.1,22.0,-2.6,1.1,94.9,99.8,-4.9,281.8,14.8,2023
Bryce McBride,YSU,.579,.486,163.1,1.7,7.3,4.6,20.8,16.4,2.1,0.4,14.4,4.3,1.5,123.3,105.0,18.3,230.0,14.8,2023
Justin Mullins,DEN,.590,.568,157.5,3.5,9.6,6.8,7.5,18.2,2.9,1.4,17.9,-3.7,1.4,106.8,105.9,0.9,196.3,14.8,2023
LaMont Butler,SDSU,.514,.487,149.4,2.1,10.7,6.4,24.8,19.0,3.4,0.5,21.2,0.5,1.1,101.3,94.8,6.5,229.9,14.8,2023
T.J. Madlock,ALAST,.444,.396,133.2,5.1,16.3,10.5,20.5,11.7,2.4,1.1,21.5,0.8,1.0,98.7,103.5,-4.8,256.4,14.8,2023
"Jimmy Bell, Jr.",WVU,.583,.549,116.3,16.3,19.4,17.8,4.7,24.5,1.6,2.5,14.5,-5.3,1.8,110.6,100.5,10.1,172.6,14.8,2023
Drew Lowder,CLEST,.524,.513,149.0,2.1,7.9,5.0,14.1,12.3,2.4,0.0,22.1,-0.5,1.1,106.8,104.3,2.5,167.0,14.8,2023
Dariq Whitehead,DUKE,.548,.528,163.9,2.6,11.1,7.0,9.4,15.6,2.2,1.1,22.8,-3.9,1.2,103.3,100.0,3.2,119.6,14.8,2023
