Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Shaquan Jules,RADF,0.7,0.7,136.7,12.5,24.6,18.5,3.1,14.6,1,4.4,16.4,-3.7,1.7,131.8,98.3,33.6,269,23.5,2023
Timothy Igohoefe,CALBU,0.575,0.583,105.7,13.4,29.9,21.4,6.3,18.4,1.1,13.8,18.4,-4.9,1.3,106.3,87.9,18.4,147.9,23.5,2023
Andre Screen,BUCK,0.618,0.622,119.1,8.1,22.4,15.6,14.8,18.9,1.2,6.2,26.2,-5.1,1.5,108.2,98.9,9.4,252.9,23.5,2023
Zach Freemantle,XAV,0.625,0.615,187.5,6.9,25.8,16.9,18.3,17.5,1.6,2.3,24.7,-2.1,1.4,113.6,100,13.6,292.8,23.4,2023
Robbie Avila,INDST,0.622,0.602,158.2,5.5,17.6,11.9,15.3,9.3,1.8,1.8,22.9,1,1.5,123.4,97.2,26.2,279,23.4,2023
Qua Grant,SHSU,0.526,0.499,150.8,2.5,16.8,9.7,31.5,15,4.1,0.8,29.5,1.2,1.2,109,85,24,345.4,23.4,2023
Cedric Coward,EWASH,0.739,0.73,181.9,9.8,21.4,16,15,16,2.1,3.5,14.1,1.2,1.8,141.5,99.2,42.3,319,23.3,2023
Osun Osunniyi,IWAST,0.601,0.584,147.9,11.7,16.8,14.1,13.2,15.3,1.3,9.1,23.2,-3.1,1.4,115.3,94.3,20.9,213.5,23.3,2023
Brandon Noel,WRST,0.658,0.636,173.9,9.6,25.9,18.1,8.4,18.1,1.5,3.8,20.5,-4,1.5,118.5,95.6,22.9,417.3,23.3,2023
Tyrese Samuel,SETON,0.582,0.558,146.3,11.5,18.4,15,7.3,14,2.8,3.8,23.7,-4.5,1.5,112.7,93.2,19.5,284,23.3,2023
Aaron Estrada,HOF,0.573,0.548,165.5,1.7,15.3,8.9,23,14.8,2.4,0.6,29.6,-0.6,1.2,109.1,96.4,12.8,409.5,23.3,2023
Anton Watson,ZAGS,0.627,0.637,148.9,10.3,15.3,12.9,12.7,12.1,3.4,2.5,16.9,1.2,1.5,130.1,98.3,31.8,438.6,23.3,2023
Denver Jones,FIU,0.607,0.554,169.4,3.3,10.3,6.9,12.9,16.2,3,0.1,30,-5.5,1.4,110.3,105.7,4.7,292.6,23.2,2023
Steven Ashworth,USU,0.658,0.61,176.9,1.3,10.7,6.3,25.6,12,2,0.1,21.8,3.9,1.6,131.2,102.3,28.9,439.9,23.2,2023
Isaiah Stevens,COLST,0.568,0.53,170.5,2.5,9.5,6.2,38.7,12.2,1.3,0.9,27.4,6.5,1.3,116.7,115.2,1.5,349.6,23.2,2023
Josh Bannan,MONT,0.567,0.526,167.3,8.8,26,17.5,23.8,16.3,1.3,1.7,26.2,-0.5,1.3,112.8,103.4,9.4,402.8,23.2,2023
Max Brooks,UML,0.617,0.629,212.7,12.3,19.4,16,8.8,19.5,2.2,9.1,20.1,-4.8,1.4,112.5,88.5,23.9,281.8,23.2,2023
Jaedon LeDee,SDSU,0.547,0.489,121.7,14.1,21.9,18,11.1,12.1,1.6,2.4,23.7,-2.1,1.4,116.3,93.7,22.6,262.1,23.1,2023
Adrian Nelson,YSU,0.573,0.547,160.5,11,25.1,18.3,5.9,8.9,2.6,1.9,20.2,-1.3,1.3,122,97.3,24.7,453.4,23.1,2023
Makhi Mitchell,ARK,0.669,0.666,231.4,10,22.5,16.3,10.3,14.9,2.4,7,15.2,-0.9,1.6,128.1,91.1,36.9,305.5,23.1,2023
Tyler Kolek,MARQ,0.579,0.539,167.2,2.9,13.3,8.1,39.9,18.3,3.2,0.5,21.8,7.7,1.3,119.8,100.1,19.7,494.9,23.1,2023
Justyn Mutts,VT,0.596,0.589,150.9,7.4,20,13.8,27.2,20.1,2.6,2.6,22.5,0.8,1.4,112.9,100.6,12.3,452.1,23.1,2023
Manny Bates,BTLR,0.627,0.619,127,6,19,12.6,11.6,12.7,1.2,7,20.5,-1.6,1.4,117.2,97,20.2,272.9,23.1,2023
Jay Pal,CAM,0.651,0.63,164.3,9,20.8,15.1,10.1,15.9,1.8,6.2,19.9,-2.9,1.5,120.6,99.3,21.3,369,23,2023
Kellen Tynes,MAINE,0.552,0.527,148.1,3.8,13.2,8.4,22.4,15.2,5.5,1.7,23.5,0.6,1.3,107.4,97.3,10.1,377.1,23,2023
Sam Sessoms,COPST,0.605,0.568,165.8,2.1,11.4,6.9,34.9,18.6,3,0.3,28.8,-1.3,1.4,109.6,112,-2.4,414.6,23,2023
Taylor Hendricks,UCF,0.589,0.557,165.3,8.5,16.8,12.6,8.6,9.9,1.6,6.1,21.4,-1.5,1.3,122.1,95.6,26.4,436.8,23,2023
Hunter Tyson,CLEM,0.631,0.595,172.2,4.9,27.2,16.8,8.3,7.8,1.6,0.4,20.1,-0.1,1.4,126.6,95.8,30.8,484.9,23,2023
Jacob Polakovich,USI,0.554,0.557,107,18.1,31.5,24.6,8.3,13.6,0.9,1,20.5,-3,1.4,116.7,101.6,15,424.3,23,2023
Cliff Omoruyi,RUTG,0.533,0.513,129.3,12.2,25.5,18.8,6.8,12.8,1.2,9,24.3,-4.1,1.3,106.9,87.9,19,417.5,22.9,2023
Lassina Traore,LBSU,0.563,0.534,121.7,14.1,28.7,21.5,8,13.5,1.6,2.4,22.2,-3.4,1.3,113.8,95.5,18.3,407.1,22.9,2023
Cobe Williams,LATCH,0.574,0.527,159.8,2.6,10.4,6.5,26.8,16.8,3.4,1.4,29.8,-1.7,1.4,110.8,100,10.8,249.4,22.9,2023
Tyler Burton,RICH,0.559,0.509,150.3,3.9,21.5,12.8,9.7,11.4,2.5,1.6,29.1,-3.5,1.4,107.3,97.3,10,405.6,22.9,2023
Peter Filipovity,MAINE,0.551,0.492,147.4,11.9,25.8,18.8,6.1,13.4,3,1.1,26.2,-4.7,1.3,108.4,98.1,10.3,196.8,22.9,2023
Dereck Lively II,DUKE,0.662,0.667,141.2,12.7,18.3,15.6,9.8,14.7,1.5,12.5,11.6,0.2,1.5,134,89.9,44.1,299.1,22.9,2023
Jahmir Young,UMD,0.527,0.463,155.8,4.7,14.3,9.5,21.9,13.1,2.5,1.3,29.7,-0.7,1.2,109,97.7,11.3,351.8,22.9,2023
Nate Pollard,UMES,0.528,0.469,116.4,17,25.9,21.2,15.8,18.6,3.5,3.3,23.3,-3.5,1.4,107.2,87.5,19.8,325.5,22.8,2023
Bonke Maring,HCU,0.597,0.588,151.9,10.8,17.1,13.9,14.5,15.5,2,4.1,23.9,-3.2,1.3,113,109.3,3.8,321.1,22.8,2023
Warren Williams,HOF,0.639,0.628,127.1,15.6,13.9,14.7,4.4,17.9,1.7,7.2,21,-5.5,1.6,118.8,92.2,26.6,205.5,22.8,2023
Will Baker,UNR,0.645,0.599,175.7,5.2,20.5,13,8.2,15.5,1.3,1.4,27.1,-5.7,1.5,112.8,101,11.9,265.5,22.8,2023
Jalen Haynes,ETSU,0.6,0.58,135.6,11.2,16.3,13.8,11.4,16.7,0.9,2.8,26.3,-5.2,1.5,113.2,104.2,9,297.8,22.8,2023
Gerald Liddell,UDM,0.501,0.443,141.4,14.3,24.4,19.1,10.6,13.6,2.5,3.7,25.7,-3.6,1.2,110,102.7,7.3,274.6,22.8,2023
Jonathan Mogbo,MZZST,0.564,0.589,102.1,12.9,24,18.4,12.8,19,3.3,5.9,19.5,-3.2,1.4,108.8,90.9,17.9,287.4,22.8,2023
"Terrence Shannon, Jr.",ILL,0.581,0.511,155.3,4.6,12.5,8.6,17.7,14.8,2.2,1.5,27.1,-2.2,1.5,115.7,96.5,19.2,327.3,22.7,2023
Logan Dye,SAMF,0.597,0.57,158.4,7.4,18.4,13,10.7,17,1.8,3.4,28,-6.2,1.4,110.5,100.1,10.4,262,22.7,2023
Tosan Evbuomwan,PRIN,0.556,0.53,149.4,6.2,16.6,11.5,32.1,17.8,1.4,1.8,26.6,1,1.3,110.9,97.9,13,386.3,22.7,2023
Pat Robinson III,C of C,0.547,0.507,152.9,6.9,11.5,9.2,10.7,8.8,2.4,0.4,25.7,-1.2,1.3,117.7,95.5,22.2,223.4,22.6,2023
Rytis Petraitis,AF,0.581,0.524,151.2,8.7,22.5,15.8,22,15.2,2.2,3,22.8,0.9,1.6,117.4,100.3,17.1,323.1,22.6,2023
Ben Sheppard,BLMNT,0.582,0.563,157.3,2.3,15.9,9.3,17,11.9,2.3,0.5,27.8,-0.7,1.3,112.7,102.7,9.9,381.1,22.6,2023
Andrew Rohde,STTOM,0.555,0.514,158.3,3,11.2,7.1,24.4,12.6,3,0.3,28.1,0.6,1.3,111.3,104.1,7.2,329.4,22.6,2023
Jarace Walker,U of H,0.534,0.516,147.4,10.1,18.9,14.6,12.5,12.3,2.2,6.2,22.5,-1,1.2,114.4,85.2,29.2,379.3,22.5,2023
Rashaun Agee,BGSU,0.555,0.542,134,9.2,27.7,18.4,7.7,16.7,1.9,6.3,29,-7.2,1.4,102.2,102.7,-0.5,207.1,22.5,2023
Jeff Woodward,COLGT,0.589,0.589,114.7,12.1,20,16.2,20.9,17.6,0.9,4.8,21.3,1.2,1.5,118.6,100.5,18.1,259,22.5,2023
Filip Rebraca,IOWA,0.6,0.574,157.5,10.3,18.4,14.1,12,12.3,1,3,20.7,-0.9,1.5,122.7,106,16.7,398.6,22.5,2023
"Craig Porter, Jr.",WICHI,0.555,0.533,152.5,4.9,16.9,11.2,29.9,17.3,2.6,5,22.7,2.2,1.3,110.5,95.7,14.7,426,22.5,2023
Ben Burnham,C of C,0.636,0.623,169.5,7.2,18,12.5,6.7,12.9,1.1,2,22.6,-3.8,1.4,122,95,26.9,210,22.5,2023
Markquis Nowell,KSU,0.56,0.481,163.1,1.3,10.3,5.9,42.9,18.9,3.9,0.2,26.2,4.8,1.4,113.3,96.2,17,525.8,22.5,2023
Tyree Appleby,WF,0.58,0.515,160.6,1.5,9.9,5.8,34.6,17.4,2.7,0.2,27.6,2.3,1.4,114.2,104.8,9.5,426.9,22.5,2023
Oso Ighodaro,MARQ,0.65,0.66,120,7.6,16.7,12.1,19.1,15.5,1.6,5.5,17.3,1.9,1.5,125.8,99.8,26.1,454,22.5,2023
Zyon Pullin,UCR,0.555,0.517,165.1,1.6,15,8,27.1,12.9,1.6,0.3,28.5,1.1,1.3,113.2,101.9,11.3,318.4,22.5,2023
Jr. Clay,TNST,0.547,0.501,154,2.5,14.8,8.4,33.3,16.8,2.5,0.8,30.1,0.3,1.3,107.8,102.2,5.6,379.1,22.4,2023
Christian Shumate,MCNST,0.574,0.567,146.6,13.1,23.5,18.1,7.1,16.6,1.5,2.7,24.1,-6,1.4,110,107.2,2.7,408.3,22.4,2023
Noah Thomasson,NIAG,0.556,0.538,153.4,2,12.2,7.2,25,12.6,1.3,1.1,31.2,-0.6,1.3,109.5,105.7,3.8,322.5,22.4,2023
Isaiah Crawford,LATCH,0.577,0.547,164.2,5.6,17.4,11.4,19.6,18.1,3.8,3,25,-2.8,1.3,109.7,97,12.7,330.3,22.4,2023
Jayden Gardner,UVA,0.54,0.51,119.4,9.9,19.3,14.6,6.4,7.8,2.1,2.2,26,-2,1.3,110.6,96,14.6,286.4,22.4,2023
Trey Jemison,UAB,0.603,0.586,123,12.5,26,19.3,3.7,12.2,1.3,7.4,16.4,-2.7,1.5,123.7,91.7,32,419,22.3,2023
Zay Williams,TROY,0.575,0.554,145.2,10.1,20.3,15.1,9.4,10.4,2.2,3,20.7,-1.3,1.4,118.8,94,24.8,357.4,22.3,2023
Leon Ayers III,BGSU,0.566,0.525,169.6,5,10.8,7.9,21.5,12.7,1.7,1.2,27.2,-0.2,1.3,113.9,111.7,2.2,317,22.3,2023
Trey Calvin,WRST,0.58,0.544,176.5,1.3,8.5,5,20.3,13.7,2.1,0.9,29.2,-0.9,1.3,111,102,9,347.1,22.3,2023
Kel'el Ware,OREG,0.534,0.497,144.2,7.6,23.1,15.5,6.8,11,1.4,8.8,22.9,-2.8,1.2,109.6,93.5,16,214.3,22.3,2023
Carter Hendricksen,UNF,0.596,0.55,169.1,4.8,18.2,11.8,13.2,12.8,1.2,1.1,25.8,-2.1,1.4,116.5,109.8,6.7,348.6,22.2,2023
Neal Quinn,RICH,0.566,0.547,136.8,8.4,16.7,12.6,30.9,15.5,0.9,3.5,24.3,1.7,1.3,113.3,101.1,12.2,270.9,22.2,2023
Mouhamed Gueye,WSU,0.532,0.503,143.7,12.8,20.1,16.3,14.1,14.8,1.6,2.7,26.2,-3.5,1.2,109,98.7,10.3,365.5,22.2,2023
RaeQuan Battle,MTSTU,0.57,0.525,165.6,2.6,10.2,6.4,7.8,8.7,1.6,2,30.3,-2.9,1.3,112.4,100,12.4,276.5,22.2,2023
Brendan Medley-Bacon,NCCU,0.708,0.684,142.1,10.3,15,12.7,5.5,20.1,1,8.3,19.3,-5.8,1.9,122.7,91.7,31,287.9,22.2,2023
Ray Harrison,GCU,0.554,0.496,153.2,2.6,11.7,7.4,24,13.1,1.2,0.6,30,-0.1,1.4,114.3,101.8,12.5,351.8,22.2,2023
Jaylin Hunter,OHIO,0.573,0.549,160.2,3.5,11.2,7.3,25.5,15.2,3.4,0.7,22.7,2.4,1.3,118.8,102.6,16.2,345.9,22.2,2023
Nate Bittle,OREG,0.584,0.561,149.5,7.5,25.8,16.8,8.4,11.1,1.3,7.2,19.9,-1.6,1.4,118.2,93.7,24.5,200.8,22.1,2023
Boogie Ellis,USC,0.573,0.529,162.5,1.2,11.2,6.6,19.8,10.9,2.5,0.7,26.9,0.6,1.3,115.5,100,15.5,345.9,22.1,2023
Alijah Martin,FAU,0.574,0.537,159.8,7.5,15.6,11.7,10.9,12.8,2.3,1.1,25.9,-2.9,1.3,114.9,94.3,20.6,325.6,22.1,2023
Khalil Shabazz,SANFR,0.572,0.512,161.7,4,14.8,9.5,17.1,12.9,3.4,0.4,25.3,-0.9,1.4,116.3,101,15.2,410.8,22,2023
Seth Lundy,PENST,0.609,0.575,165.7,3.8,20.5,12.5,5.4,6.9,1.5,2.1,22.6,-1,1.4,119.8,102.4,17.5,379.4,22,2023
Jalen Hampton,NSU,0.645,0.651,124.3,15.2,20.9,17.9,4.6,17.4,1.6,0.7,18.8,-5,1.6,121.4,103.8,17.6,302.3,22,2023
Jamarion Sharp,WKU,0.603,0.628,112.8,9,21.4,15.4,1.4,10.4,2,16.3,12.3,-2,1.6,121.9,91.7,30.1,398.5,22,2023
Cam Spencer,RUTG,0.592,0.55,177.2,2.8,11.8,7.2,19.9,10.8,3.9,0.5,20.5,2.3,1.3,121.5,91.6,29.9,366.4,22,2023
Corey Washington,STPC,0.691,0.706,130.6,12.2,20.5,16,3.4,15.9,1.9,5.9,15.3,-4,1.7,126.8,97.5,29.2,188,22,2023
Erik Reynolds II,STJOE,0.587,0.534,169.4,2.1,8.4,5.2,16.6,11.5,2.1,1.4,27.1,-1.4,1.4,116.6,105.7,10.9,346.1,22,2023
Miles Norris,UCSB,0.607,0.572,172.5,7.1,17,12.2,7.1,9,1.9,2.6,20.8,-1.1,1.4,122.5,99,23.5,397.5,22,2023
Isaiah Wong,UMFL,0.578,0.516,167.4,4,11.9,8,17.1,13,2.4,1.2,24.3,0.1,1.4,118.9,104.9,14,409.1,21.9,2023
Marques Warrick,NKU,0.555,0.514,162.9,1.8,7.3,4.4,18.6,11.2,2.3,1,29.9,-1.2,1.3,112.3,102.9,9.4,325.4,21.9,2023
Jacari Lane,UNA,0.605,0.549,166.9,1.5,11.4,6.5,25.9,16.2,1.7,0.1,25.2,0.6,1.5,115.6,107.5,8.1,267.4,21.9,2023
Olisa Akonobi,AAMU,0.598,0.574,126,10.1,24.5,17.4,3.9,16.5,1,11,19.8,-5.2,1.4,110.3,96.4,13.9,246.8,21.9,2023
Sir'Jabari Rice,TEXAS,0.61,0.555,169.7,3.5,13.6,8.6,14.9,12.5,2,1.5,24.4,-0.7,1.4,119.1,97.2,21.9,321.6,21.9,2023
Aaron Deloney,UVM,0.583,0.556,158,1.8,11.1,6.5,16.3,7.9,1.7,0,26.1,1.7,1.3,116.3,104.4,11.9,232.9,21.9,2023
"Claudell Harris, Jr.",CHASO,0.569,0.54,157.9,1.4,14.2,7.6,16.1,11.8,1.8,0.9,28,-1.6,1.3,113.5,110.5,3,281.5,21.9,2023
Mikael Brown-Jones,UNCG,0.653,0.616,165.5,8.3,16.5,12.5,6.3,14,1,3,22.3,-4.1,1.6,121.9,95.2,26.6,210.3,21.8,2023
Michael Christmas,LONG,0.558,0.518,158.2,12.9,14.4,13.6,6.7,9.2,1.3,1.2,24.1,-2.2,1.3,119.7,100.5,19.2,166.6,21.8,2023
Clarence Daniels,NEWHA,0.527,0.483,159.3,8,29.4,18.3,8.9,12.8,2.2,1.8,25.8,-3.9,1.2,104.8,94.6,10.2,386,21.8,2023
Justin Archer,RADF,0.637,0.631,125.7,18.3,20.1,19.2,4.6,16.1,1.2,3.2,16.2,-3.5,1.6,126.9,99.3,27.6,272.9,21.8,2023
Dylan Penn,UVM,0.605,0.566,172.5,1.8,13.1,7.5,16.8,13.2,1.6,1.1,25.8,-0.9,1.4,113.2,103.5,9.7,278.9,21.8,2023
Jordan Sears,UTM,0.595,0.537,160.7,2.3,10.6,6.6,18.7,14,2.2,1.3,25,-0.6,1.5,116.5,102.4,14.1,305.4,21.8,2023
Spencer Jones,STAN,0.548,0.528,156.8,8.2,12.7,10.4,9.2,8.1,2.4,3.8,25.3,-1.1,1.2,115,101.9,13.1,298.4,21.8,2023
Bryant Selebangue,TULSA,0.599,0.615,112.3,11.2,24.3,17.5,7.1,13,1.6,1.6,19.1,-2.7,1.5,116.4,107.7,8.6,364.5,21.8,2023
Jayden Stone,UDM,0.635,0.599,186.8,2.5,18.3,10.1,14,10.1,1.2,0.3,20,0.7,1.4,130.9,112.7,18.2,138.4,21.8,2023
Gabe McGlothan,GCU,0.604,0.579,158.2,10.7,20.4,15.8,6.2,13.8,1.2,2.2,22.1,-4,1.4,118.7,97.4,21.3,365.9,21.8,2023
Jalen Wilson,KU,0.54,0.49,156.5,5.4,22.1,14,12.4,11.1,1.5,1.4,29.7,-2.4,1.3,108.3,96.2,12.1,461.9,21.8,2023
Kareem Reid,GWU,0.588,0.588,114.8,9.3,19.4,14.3,6.1,14.9,2.2,6,22.7,-4.7,1.5,110.6,93.9,16.7,251.1,21.8,2023
Mitchell Saxen,STMRY,0.573,0.557,118.2,12.8,19.8,16.3,11.6,15.3,1.5,4.4,20.9,-2.4,1.4,115.9,92.3,23.6,373.8,21.7,2023
Daniel Akin,USU,0.69,0.672,237,7.4,23.3,15.8,6.6,16,1.1,2.6,19.9,-3.9,1.9,125.2,98.6,26.6,344.3,21.7,2023
Seth Millner,U of T,0.6,0.567,170.1,4.3,18,11.3,9.6,10.3,1.8,0.7,22.8,-1,1.4,121,107.9,13.1,389.9,21.7,2023
Qudus Wahab,GTOWN,0.565,0.511,122.2,13.5,21.7,17.5,3.9,12.8,1.4,3.3,20.8,-4,1.5,115.5,108.3,7.2,245.5,21.6,2023
Malachi Smith,ZAGS,0.656,0.637,182.8,5.5,15.8,10.8,10.3,10.6,2.5,0.1,17.4,0.6,1.4,131.9,101.8,30.1,285.3,21.6,2023
Malek Green,YSU,0.558,0.544,135.6,9.8,21.7,16,7.1,10.1,1.4,1.6,23.8,-2.2,1.3,115.3,101.2,14.1,341.9,21.6,2023
Omari Moore,SJSU,0.525,0.493,152.5,2.9,13.1,8,29.9,13.5,1.2,2.1,28,1.9,1.2,111.8,104.9,6.9,409.3,21.6,2023
Jarred Godfrey,IPFW,0.555,0.491,163.8,0.7,18.8,9.6,22.7,15.9,2.8,1.5,28.9,-1.8,1.3,106.9,96.6,10.3,359.3,21.6,2023
Alex Timmerman,BUCK,0.568,0.526,144.9,9.1,23.1,16.4,13.8,13.4,1.5,2.4,22.5,-1.4,1.4,113.3,100.1,13.2,327.5,21.6,2023
Malevy Leons,BRDLY,0.588,0.547,159.6,8.6,15.5,12.1,7.6,12.2,2.9,5.9,18.6,-1.7,1.4,119.7,91,28.7,372.9,21.6,2023
Matt Nicholson,NWU,0.588,0.614,109.2,12,19.7,15.7,12.3,14.1,1.9,7.3,15.9,-0.4,1.5,119.9,92.7,27.3,272.5,21.6,2023
Samuel Mennenga,DAV,0.563,0.547,148.8,8.1,19,13.7,10.5,10.9,0.9,0.8,26.8,-2.6,1.3,110.6,103.2,7.4,316,21.6,2023
Immanuel Allen,ACU,0.618,0.587,159.1,5.8,9.5,7.4,9.2,10.6,2.9,3.3,22.6,-1.8,1.5,119.7,100.2,19.5,163.1,21.6,2023
Greg Dolan,COR,0.593,0.568,164.7,3.7,11,7.3,21.2,11,2.9,0.1,20.8,3.1,1.3,123.3,105.6,17.7,308.6,21.5,2023
Landers Nolley II,CINCY,0.573,0.548,161.5,4.6,16.6,10.6,15.7,12.8,1.8,1.5,26.1,-1.3,1.3,113.1,98.5,14.6,403.8,21.5,2023
Grant Singleton,FDU,0.59,0.556,174.2,1,14.2,7.2,19.9,9.2,3.4,0.3,20.1,3.4,1.3,124.7,103.1,21.6,398.4,21.5,2023
K.J. Simon,UTM,0.523,0.511,136.6,4.9,13.7,9.5,15.6,11.2,2.8,4.2,27.2,-1.1,1.2,105.8,98,7.8,285.8,21.5,2023
Jalen DeLoach,VCU,0.572,0.562,114.2,14,21.4,17.8,9,18.1,2.5,6.2,21.9,-4.9,1.4,108.2,87.4,20.8,309.9,21.5,2023
Demarius Jacobs,BLLST,0.688,0.647,184.7,2.4,11.5,7.1,19.9,17.2,2.4,3.6,17,1.2,1.7,129.7,102.6,27.1,353.8,21.5,2023
Cli'Ron Hornbeak,KENT,0.702,0.718,130.5,14.9,21.7,18.3,3,17.5,1.8,6.3,14.2,-3.9,1.7,129.9,91.3,38.6,210,21.5,2023
Devontae Blanton,EKU,0.521,0.494,154.3,7.4,15.3,11.2,18.3,13.2,1.7,0.7,29.2,-1.9,1.2,107.2,102.3,5,384.5,21.5,2023
Tyler Nelson,USNA,0.543,0.529,151.3,6,18.8,12.5,11.3,7.1,2.3,3.9,21.8,0.9,1.2,116,96.1,19.9,330.9,21.4,2023
Keshawn Williams,NIU,0.563,0.528,162.5,3.9,12.5,8.2,17.7,10.9,1.2,0.6,26.9,-1,1.3,112.6,109,3.7,156.6,21.4,2023
Kam Jones,MARQ,0.584,0.577,147.8,0.9,14.2,7.6,12.6,7.2,2.7,0.5,24.1,1.1,1.2,115.6,100.9,14.7,356.9,21.4,2023
Bryce Harris,HWRD,0.626,0.613,161,14.3,12.7,13.5,7.6,15.6,1.5,4,20,-3.8,1.4,119.2,100.4,18.9,195.9,21.4,2023
Trey Townsend,OAKL,0.57,0.543,164,7.5,18.5,12.9,9.4,12.8,1.6,3.1,23.8,-3,1.3,110.7,107.8,3,391.5,21.4,2023
Jalen Cook,TULAN,0.564,0.522,164.3,2,7.4,4.9,29.8,14,2.7,0.1,29.5,1.1,1.3,107.1,105.9,1.2,301,21.4,2023
Khalid Moore,FORD,0.588,0.535,161.6,7.9,17.7,12.7,13.4,16.7,1.9,1.1,25.7,-4.7,1.5,111,96.3,14.6,346.6,21.4,2023
Shy Odom,HWRD,0.579,0.55,143,11.6,14.4,13,13.1,15.3,2.1,2.5,24.3,-3.3,1.5,114.6,99.4,15.2,229.8,21.4,2023
Vonterius Woolbright,WCU,0.526,0.479,137.5,5.3,22.3,13.8,34,17.7,1.7,1,26.9,1.3,1.3,106.7,100.6,6,399.6,21.4,2023
Everette Hammond,UML,0.6,0.542,174.3,4.9,15.3,10.3,15.6,13.9,1.7,0.4,23.1,-0.7,1.4,122.8,96.6,26.2,322.6,21.3,2023
Zach Austin,HP,0.564,0.528,155.6,4.6,15.4,10.1,8.8,12.2,2,7.6,23.2,-2.9,1.3,111.7,102.4,9.2,330.5,21.3,2023
Antwan Walker,BRYNT,0.605,0.592,160.3,8.1,23,15.9,9.8,17,1.1,4.5,23.7,-4.8,1.3,110.8,97.2,13.7,295.5,21.3,2023
Divant'e Moffitt,IDAHO,0.557,0.495,157.1,2.2,8.2,5.2,31.6,15.3,1.3,0,30.5,0.8,1.3,109.5,110.8,-1.2,306.3,21.3,2023
Andre Weir,FGCU,0.556,0.535,154.5,14.2,23.7,19,6.3,16.4,0.5,5.3,27.1,-6.8,1.3,105,101.1,3.9,192.9,21.3,2023
Jarkel Joiner,NCST,0.544,0.495,163.5,2.4,13.7,7.9,18.1,8.4,2,0.3,23.5,2.6,1.2,118.5,103.1,15.5,400,21.3,2023
Chris Osten,IUPUI,0.678,0.691,126.3,14,16.8,15.4,4.2,14.6,0.4,3.6,17.7,-3.8,1.6,125.4,113.8,11.6,233.4,21.2,2023
Nighael Ceaser,TXST,0.566,0.538,147.2,12.2,26.3,19.1,9.9,19.5,1.5,5.4,24.3,-6.3,1.3,105.6,100.8,4.8,193.6,21.2,2023
"Eric Williams, Jr.",SAND,0.522,0.48,153.1,11.8,24.5,17.7,13.7,13.9,2.2,1,24.7,-2.2,1.2,109.5,110.8,-1.3,279.9,21.2,2023
Philip Alston,L-IL,0.553,0.511,156,9.2,17.9,13.7,8.3,13.3,1.5,4.6,29.6,-5.1,1.4,106.2,104.9,1.2,264.4,21.2,2023
Cam Whitmore,VILL,0.571,0.551,152.4,4,21.5,12.9,6.3,12.8,3.2,1.6,25.9,-4.3,1.3,105.3,97.9,7.4,220.5,21.2,2023
DeAndre Pinckney,SOMIS,0.568,0.54,151,9.4,17.4,13.5,8.7,9.6,2,2,21.6,-1.2,1.3,118.7,95.5,23.2,340,21.2,2023
Bryan Antoine,RADF,0.621,0.587,180.9,1,12.6,6.7,9.5,9.2,3.7,1.4,19,-0.1,1.4,125.2,96.9,28.3,258.1,21.2,2023
Chris Youngblood,KENN,0.614,0.576,170,5.4,12.9,9.1,11.6,9.7,1.9,1.5,21.5,-0.2,1.4,123.8,99.1,24.7,357.4,21.2,2023
Frank Kepnang,UWASH,0.567,0.528,125.6,12.3,18.3,15.5,2.4,13.6,1.9,9.8,20.4,-4.8,1.4,112.5,87.9,24.6,65.8,21.1,2023
Stephan D. Swenson,STET,0.578,0.539,170.8,3.2,9.5,6.3,32.4,17.3,2.6,0.4,21.8,4.6,1.3,119.3,109.9,9.3,266.5,21.1,2023
Tristan Da Silva,COLO,0.585,0.56,164.5,4.7,13.6,9.1,9.5,12.7,2.3,1.3,25,-3.5,1.3,111.9,97.5,14.5,335,21.1,2023
Ajiri Ogemuno-Johnson,RIDER,0.573,0.543,120.5,14.3,21,17.7,9.2,17.3,2.8,3.4,17.7,-2.7,1.4,115.7,96.1,19.6,198.6,21.1,2023
Roman Penn,DRAKE,0.555,0.509,164.8,2.8,15.2,9.2,34.3,15,1.7,0.7,23.1,5.4,1.3,115.5,94.7,20.7,370.6,21.1,2023
Mike Marsh,JAC,0.575,0.552,124.3,9.7,17.8,14,8.1,15.2,2,1.1,26.5,-5.3,1.3,106.6,99.8,6.8,148.4,21.1,2023
Keisei Tominaga,UNL,0.634,0.611,177.1,1.5,5.8,3.8,6.3,7.5,1.3,0.3,23.9,-1.6,1.4,120.9,107.1,13.8,210.9,21,2023
Matt Veretto,UVM,0.638,0.629,166.4,3.5,14.4,8.9,7.6,4.4,1.7,2.8,18.4,1.2,1.4,127.7,101.6,26,237,21,2023
Jack Clark,NCST,0.537,0.514,156.5,8.5,21.6,14.9,9.4,5.4,3.6,1.6,16.3,1.9,1.1,124.2,95,29.2,239.9,21,2023
Keeshawn Kellman,PRIN,0.621,0.614,123.7,12,18.3,15.2,6.2,20,0.3,4.9,23.8,-7.4,1.5,109.1,97.4,11.7,182.4,21,2023
